,question,acc,target,fact
87,Does [W] have the official position of [X]? obviously [Y],0.0,yes,P39
88,Does [W] have the official role of [X]? obviously [Y],0.0,yes,P39
89,Does [W] have the position of [X]? obviously [Y],0.0,yes,P39
90,Does [W] have the public [X] position? obviously [Y],0.0,yes,P39
91,Does [W] have the public [X] role? obviously [Y],0.0,yes,P39
92,Does [W] have the public position of [X]? obviously [Y],0.0,yes,P39
93,Does [W] have the public role of [X]? obviously [Y],0.0,yes,P39
94,Does [W] have the role of [X]? obviously [Y],0.0,yes,P39
95,Does [W] hold the [X] position? obviously [Y],0.0,yes,P39
96,Does [W] hold the [X] role? obviously [Y],0.0,yes,P39
97,Does [W] hold the official [X] position? obviously [Y],0.0,yes,P39
98,Does [W] hold the official [X] role? obviously [Y],0.0,yes,P39
99,Does [W] hold the official position of [X]? obviously [Y],0.0,yes,P39
100,Does [W] hold the official role of [X]? obviously [Y],0.0,yes,P39
101,Does [W] hold the position of [X]? obviously [Y],0.0,yes,P39
102,Does [W] hold the public [X] position? obviously [Y],0.0,yes,P39
103,Does [W] hold the public [X] role? obviously [Y],0.0,yes,P39
104,Does [W] hold the public position of [X]? obviously [Y],0.0,yes,P39
105,Does [W] hold the public role of [X]? obviously [Y],0.0,yes,P39
106,Does [W] hold the role of [X]? obviously [Y],0.0,yes,P39
107,Does [W] officially hold the [X] position? obviously [Y],0.0,yes,P39
108,Does [W] officially hold the [X] role? obviously [Y],0.0,yes,P39
109,Does [W] officially hold the position of [X]? obviously [Y],0.0,yes,P39
110,Does [W] officially hold the public [X] position? obviously [Y],0.0,yes,P39
111,Does [W] officially hold the public [X] role? obviously [Y],0.0,yes,P39
112,Does [W] officially hold the public position of [X]? obviously [Y],0.0,yes,P39
113,Does [W] officially hold the public role of [X]? obviously [Y],0.0,yes,P39
114,Does [W] officially hold the role of [X]? obviously [Y],0.0,yes,P39
115,Is [W]'s official position [X]? obviously [Y],0.0,yes,P39
116,Is [W]'s official position that of [X]? obviously [Y],0.0,yes,P39
117,Is [W]'s official role [X]? obviously [Y],0.0,yes,P39
118,Is [W]'s official role that of [X]? obviously [Y],0.0,yes,P39
119,Is [W]'s position [X]? obviously [Y],0.0,yes,P39
120,Is [W]'s position that of [X]? obviously [Y],0.0,yes,P39
121,Is [W]'s public position [X]? obviously [Y],0.0,yes,P39
122,Is [W]'s public position that of [X]? obviously [Y],0.0,yes,P39
123,Is [W]'s public role [X]? obviously [Y],0.0,yes,P39
124,Is [W]'s public role that of [X]? obviously [Y],0.0,yes,P39
125,Is [W]'s role [X]? obviously [Y],0.0,yes,P39
126,Is [W]'s role that of [X]? obviously [Y],0.0,yes,P39
127,Was [W]'s official position [X]? obviously [Y],0.0,yes,P39
128,Was [W]'s official position that of [X]? obviously [Y],0.0,yes,P39
129,Was [W]'s official role [X]? obviously [Y],0.0,yes,P39
130,Was [W]'s official role that of [X]? obviously [Y],0.0,yes,P39
131,Was [W]'s position [X]? obviously [Y],0.0,yes,P39
132,Was [W]'s position that of [X]? obviously [Y],0.0,yes,P39
133,Was [W]'s public position [X]? obviously [Y],0.0,yes,P39
134,Was [W]'s public position that of [X]? obviously [Y],0.0,yes,P39
135,Was [W]'s public role [X]? obviously [Y],0.0,yes,P39
136,Was [W]'s public role that of [X]? obviously [Y],0.0,yes,P39
137,Was [W]'s role [X]? obviously [Y],0.0,yes,P39
138,Was [W]'s role that of [X]? obviously [Y],0.0,yes,P39
139,Does [W] belong to the [X] category? obviously [Y],0.022821576763485476,yes,P279
140,Does [W] have class [X]? obviously [Y],0.001037344398340249,yes,P279
141,Is [W] a [X]? obviously [Y],0.0031120331950207467,yes,P279
142,Is [W] a kind of [X]? obviously [Y],0.00466804979253112,yes,P279
143,Is [W] a subclass of [X]? obviously [Y],0.00466804979253112,yes,P279
144,Is [W] a type of [X]? obviously [Y],0.009854771784232365,yes,P279
145,Is [W] of class [X]? obviously [Y],0.0036307053941908715,yes,P279
146,Is [X] the class of [W]? obviously [Y],0.0036307053941908715,yes,P279
147,Is [X] the language of [W]? obviously [Y],0.006425233644859813,yes,P364
148,Is [X] the original language of [W]? obviously [Y],0.0011682242990654205,yes,P364
149,Was [W] originally performed in [X]? obviously [Y],0.0005841121495327102,yes,P364
150,Was [W] originally performed in language [X]? obviously [Y],0.0,yes,P364
151,Was [W] originally performed in the [X] language? obviously [Y],0.0011682242990654205,yes,P364
152,Was [W] originally performed in the following language: [X]? obviously [Y],0.0017523364485981308,yes,P364
153,Was [W] originally played in [X]? obviously [Y],0.0,yes,P364
154,Was [W] originally played in language [X]? obviously [Y],0.0,yes,P364
155,Was [W] originally played in the [X] language? obviously [Y],0.0,yes,P364
156,Was [W] originally played in the following language: [X]? obviously [Y],0.0017523364485981308,yes,P364
157,Was [X] the language of [W]? obviously [Y],0.0005841121495327102,yes,P364
158,Was [X] the original language of [W]? obviously [Y],0.0005841121495327102,yes,P364
159,Did [W] come from [X]? obviously [Y],0.0,yes,P495
160,Did [W] form in [X]? obviously [Y],0.0005341880341880342,yes,P740
161,Did [W] originate in [X]? obviously [Y],0.011217948717948718,yes,P740
162,Does [W] come from [X]? obviously [Y],0.0,yes,P495
163,Does [W] originate in [X]? obviously [Y],0.0,yes,P495
164,Is [W] formulated in [X]? obviously [Y],0.0,yes,P495
165,Is [W] from [X]? obviously [Y],0.0022002200220022,yes,P495
166,Is [X] [W]'s original country? obviously [Y],0.00055005500550055,yes,P495
167,Is [X] the original country of [W]? obviously [Y],0.00055005500550055,yes,P495
168,Was [W] created in [X]? obviously [Y],0.0005341880341880342,yes,P740
169,Was [W] developed in [X]? obviously [Y],0.0,yes,P495
170,Was [W] first created in [X]? obviously [Y],0.00055005500550055,yes,P495
171,Was [W] first made in [X]? obviously [Y],0.0,yes,P495
172,Was [W] first produced in [X]? obviously [Y],0.0,yes,P495
173,Was [W] formed in [X]? obviously [Y],0.0,yes,P740
174,Was [W] formulated in [X]? obviously [Y],0.0,yes,P495
175,Was [W] from [X]? obviously [Y],0.00055005500550055,yes,P495
176,Did [W] start in [X]? obviously [Y],0.0010683760683760685,yes,P740
177,Was [W] founded in [X]? obviously [Y],0.0,yes,P740
178,Was [W] started in [X]? obviously [Y],0.0,yes,P740
179,Did [W] find employment in [X]? obviously [Y],0.0,yes,P937
180,Did [W] take up work in [X]? obviously [Y],0.0,yes,P937
181,Did [W] use to work in [X]? obviously [Y],0.0,yes,P937
182,Did [W] work in [X]? obviously [Y],0.0,yes,P937
183,Does [W] work in [X]? obviously [Y],0.0,yes,P937
184,Is [W] employed in [X]? obviously [Y],0.0,yes,P937
185,Is [X] [W]'s employment location? obviously [Y],0.0,yes,P937
186,Is [X] [W]'s location of employment? obviously [Y],0.0,yes,P937
187,Is [X] [W]'s work location? obviously [Y],0.0,yes,P937
188,Is [X] where [W] is employed? obviously [Y],0.0,yes,P937
189,Is [X] where [W] was employed? obviously [Y],0.0,yes,P937
190,Was [W] employed in [X]? obviously [Y],0.0,yes,P937
191,Was [X] [W]'s employment location? obviously [Y],0.0,yes,P937
192,Was [X] [W]'s location of employment? obviously [Y],0.0,yes,P937
193,Was [X] [W]'s work location? obviously [Y],0.0,yes,P937
