,question,acc,target,fact
125,Is [W]'s role [X]? [Y],0.0,Yes,P39
126,Is [W]'s role that of [X]? [Y],0.0,Yes,P39
127,Was [W]'s official position [X]? [Y],0.0,Yes,P39
128,Was [W]'s official position that of [X]? [Y],0.0,Yes,P39
129,Was [W]'s official role [X]? [Y],0.0,Yes,P39
130,Was [W]'s official role that of [X]? [Y],0.0,Yes,P39
131,Was [W]'s position [X]? [Y],0.0,Yes,P39
132,Was [W]'s position that of [X]? [Y],0.0,Yes,P39
133,Was [W]'s public position [X]? [Y],0.0,Yes,P39
134,Was [W]'s public position that of [X]? [Y],0.0,Yes,P39
135,Was [W]'s public role [X]? [Y],0.0,Yes,P39
136,Was [W]'s public role that of [X]? [Y],0.0,Yes,P39
137,Was [W]'s role [X]? [Y],0.0,Yes,P39
138,Was [W]'s role that of [X]? [Y],0.0,Yes,P39
139,Does [W] belong to the [X] category? [Y],0.0025933609958506223,Yes,P279
140,Does [W] have class [X]? [Y],0.001037344398340249,Yes,P279
141,Is [W] a [X]? [Y],0.0005186721991701245,Yes,P279
142,Is [W] a kind of [X]? [Y],0.0025933609958506223,Yes,P279
143,Is [W] a subclass of [X]? [Y],0.0015560165975103733,Yes,P279
144,Is [W] a type of [X]? [Y],0.012448132780082987,Yes,P279
145,Is [W] of class [X]? [Y],0.012966804979253113,Yes,P279
146,Is [X] the class of [W]? [Y],0.026452282157676348,Yes,P279
147,Is [X] the language of [W]? [Y],0.0035046728971962616,Yes,P364
148,Is [X] the original language of [W]? [Y],0.0005841121495327102,Yes,P364
149,Was [W] originally performed in [X]? [Y],0.017523364485981307,Yes,P364
150,Was [W] originally performed in language [X]? [Y],0.01985981308411215,Yes,P364
151,Was [W] originally performed in the [X] language? [Y],0.05957943925233645,Yes,P364
152,Was [W] originally performed in the following language: [X]? [Y],0.0344626168224299,Yes,P364
153,Was [W] originally played in [X]? [Y],0.0017523364485981308,Yes,P364
154,Was [W] originally played in language [X]? [Y],0.0017523364485981308,Yes,P364
155,Was [W] originally played in the [X] language? [Y],0.005841121495327103,Yes,P364
156,Was [W] originally played in the following language: [X]? [Y],0.017523364485981307,Yes,P364
157,Was [X] the language of [W]? [Y],0.0040887850467289715,Yes,P364
158,Was [X] the original language of [W]? [Y],0.0011682242990654205,Yes,P364
159,Did [W] come from [X]? [Y],0.00055005500550055,Yes,P495
160,Did [W] form in [X]? [Y],0.023504273504273504,Yes,P740
161,Did [W] originate in [X]? [Y],0.002136752136752137,Yes,P740
162,Does [W] come from [X]? [Y],0.0,Yes,P495
163,Does [W] originate in [X]? [Y],0.00055005500550055,Yes,P495
164,Is [W] formulated in [X]? [Y],0.00605060506050605,Yes,P495
165,Is [W] from [X]? [Y],0.007700770077007701,Yes,P495
166,Is [X] [W]'s original country? [Y],0.00055005500550055,Yes,P495
167,Is [X] the original country of [W]? [Y],0.0022002200220022,Yes,P495
168,Was [W] created in [X]? [Y],0.0037393162393162395,Yes,P740
169,Was [W] developed in [X]? [Y],0.0049504950495049506,Yes,P495
170,Was [W] first created in [X]? [Y],0.0044004400440044,Yes,P495
171,Was [W] first made in [X]? [Y],0.0022002200220022,Yes,P495
172,Was [W] first produced in [X]? [Y],0.007700770077007701,Yes,P495
173,Was [W] formed in [X]? [Y],0.007478632478632479,Yes,P740
174,Was [W] formulated in [X]? [Y],0.0033003300330033004,Yes,P495
175,Was [W] from [X]? [Y],0.0033003300330033004,Yes,P495
176,Did [W] start in [X]? [Y],0.019764957264957264,Yes,P740
177,Was [W] founded in [X]? [Y],0.03205128205128205,Yes,P740
178,Was [W] started in [X]? [Y],0.005341880341880342,Yes,P740
179,Did [W] find employment in [X]? [Y],0.005241090146750524,Yes,P937
180,Did [W] take up work in [X]? [Y],0.0020964360587002098,Yes,P937
181,Did [W] use to work in [X]? [Y],0.007337526205450734,Yes,P937
182,Did [W] work in [X]? [Y],0.0015723270440251573,Yes,P937
183,Does [W] work in [X]? [Y],0.0015723270440251573,Yes,P937
184,Is [W] employed in [X]? [Y],0.0,Yes,P937
185,Is [X] [W]'s employment location? [Y],0.005241090146750524,Yes,P937
186,Is [X] [W]'s location of employment? [Y],0.0015723270440251573,Yes,P937
187,Is [X] [W]'s work location? [Y],0.0015723270440251573,Yes,P937
188,Is [X] where [W] is employed? [Y],0.0,Yes,P937
189,Is [X] where [W] was employed? [Y],0.0,Yes,P937
190,Was [W] employed in [X]? [Y],0.002620545073375262,Yes,P937
191,Was [X] [W]'s employment location? [Y],0.0020964360587002098,Yes,P937
192,Was [X] [W]'s location of employment? [Y],0.005765199161425576,Yes,P937
193,Was [X] [W]'s work location? [Y],0.0005241090146750524,Yes,P937
