,question,acc,target,fact
163,Does [W] originate in [X]? RESPUESTA: [Y],0.32453245324532454,yes,P495
164,Is [W] formulated in [X]? RESPUESTA: [Y],0.27832783278327833,yes,P495
165,Is [W] from [X]? RESPUESTA: [Y],0.32233223322332233,yes,P495
166,Is [X] [W]'s original country? RESPUESTA: [Y],0.2563256325632563,yes,P495
167,Is [X] the original country of [W]? RESPUESTA: [Y],0.3294829482948295,yes,P495
168,Was [W] created in [X]? RESPUESTA: [Y],0.32425213675213677,yes,P740
169,Was [W] developed in [X]? RESPUESTA: [Y],0.1848184818481848,yes,P495
170,Was [W] first created in [X]? RESPUESTA: [Y],0.297029702970297,yes,P495
171,Was [W] first made in [X]? RESPUESTA: [Y],0.3118811881188119,yes,P495
172,Was [W] first produced in [X]? RESPUESTA: [Y],0.3173817381738174,yes,P495
173,Was [W] formed in [X]? RESPUESTA: [Y],0.3563034188034188,yes,P740
174,Was [W] formulated in [X]? RESPUESTA: [Y],0.14411441144114412,yes,P495
175,Was [W] from [X]? RESPUESTA: [Y],0.23982398239823982,yes,P495
176,Did [W] start in [X]? RESPUESTA: [Y],0.3092948717948718,yes,P740
177,Was [W] founded in [X]? RESPUESTA: [Y],0.3995726495726496,yes,P740
178,Was [W] started in [X]? RESPUESTA: [Y],0.4043803418803419,yes,P740
179,Did [W] find employment in [X]? RESPUESTA: [Y],0.022536687631027254,yes,P937
180,Did [W] take up work in [X]? RESPUESTA: [Y],0.0980083857442348,yes,P937
181,Did [W] use to work in [X]? RESPUESTA: [Y],0.38522012578616355,yes,P937
182,Did [W] work in [X]? RESPUESTA: [Y],0.21750524109014674,yes,P937
183,Does [W] work in [X]? RESPUESTA: [Y],0.36268343815513626,yes,P937
184,Is [W] employed in [X]? RESPUESTA: [Y],0.09381551362683438,yes,P937
185,Is [X] [W]'s employment location? RESPUESTA: [Y],0.14465408805031446,yes,P937
186,Is [X] [W]'s location of employment? RESPUESTA: [Y],0.08018867924528301,yes,P937
187,Is [X] [W]'s work location? RESPUESTA: [Y],0.32861635220125784,yes,P937
188,Is [X] where [W] is employed? RESPUESTA: [Y],0.2080712788259958,yes,P937
189,Is [X] where [W] was employed? RESPUESTA: [Y],0.12106918238993711,yes,P937
190,Was [W] employed in [X]? RESPUESTA: [Y],0.06184486373165619,yes,P937
191,Was [X] [W]'s employment location? RESPUESTA: [Y],0.07337526205450734,yes,P937
192,Was [X] [W]'s location of employment? RESPUESTA: [Y],0.023060796645702306,yes,P937
193,Was [X] [W]'s work location? RESPUESTA: [Y],0.3238993710691824,yes,P937
