,question,acc,target,fact
115,Is [W]'s official position [X]? Answer is: [Y],0.0011210762331838565,yes,P39
116,Is [W]'s official position that of [X]? Answer is: [Y],0.0,yes,P39
117,Is [W]'s official role [X]? Answer is: [Y],0.0016816143497757848,yes,P39
118,Is [W]'s official role that of [X]? Answer is: [Y],0.0,yes,P39
119,Is [W]'s position [X]? Answer is: [Y],0.00616591928251121,yes,P39
120,Is [W]'s position that of [X]? Answer is: [Y],0.0016816143497757848,yes,P39
121,Is [W]'s public position [X]? Answer is: [Y],0.002242152466367713,yes,P39
122,Is [W]'s public position that of [X]? Answer is: [Y],0.0,yes,P39
123,Is [W]'s public role [X]? Answer is: [Y],0.0011210762331838565,yes,P39
124,Is [W]'s public role that of [X]? Answer is: [Y],0.0,yes,P39
125,Is [W]'s role [X]? Answer is: [Y],0.005044843049327354,yes,P39
126,Is [W]'s role that of [X]? Answer is: [Y],0.0011210762331838565,yes,P39
127,Was [W]'s official position [X]? Answer is: [Y],0.005044843049327354,yes,P39
128,Was [W]'s official position that of [X]? Answer is: [Y],0.0,yes,P39
129,Was [W]'s official role [X]? Answer is: [Y],0.0033632286995515697,yes,P39
130,Was [W]'s official role that of [X]? Answer is: [Y],0.0,yes,P39
131,Was [W]'s position [X]? Answer is: [Y],0.0072869955156950675,yes,P39
132,Was [W]'s position that of [X]? Answer is: [Y],0.0,yes,P39
133,Was [W]'s public position [X]? Answer is: [Y],0.0033632286995515697,yes,P39
134,Was [W]'s public position that of [X]? Answer is: [Y],0.0005605381165919282,yes,P39
135,Was [W]'s public role [X]? Answer is: [Y],0.0033632286995515697,yes,P39
136,Was [W]'s public role that of [X]? Answer is: [Y],0.0,yes,P39
137,Was [W]'s role [X]? Answer is: [Y],0.004484304932735426,yes,P39
138,Was [W]'s role that of [X]? Answer is: [Y],0.0005605381165919282,yes,P39
139,Does [W] belong to the [X] category? Answer is: [Y],0.25,yes,P279
140,Does [W] have class [X]? Answer is: [Y],0.09906639004149377,yes,P279
141,Is [W] a [X]? Answer is: [Y],0.08143153526970955,yes,P279
142,Is [W] a kind of [X]? Answer is: [Y],0.2204356846473029,yes,P279
143,Is [W] a subclass of [X]? Answer is: [Y],0.14885892116182572,yes,P279
144,Is [W] a type of [X]? Answer is: [Y],0.33454356846473027,yes,P279
145,Is [W] of class [X]? Answer is: [Y],0.2733402489626556,yes,P279
146,Is [X] the class of [W]? Answer is: [Y],0.23703319502074688,yes,P279
147,Is [X] the language of [W]? Answer is: [Y],0.09404205607476636,yes,P364
148,Is [X] the original language of [W]? Answer is: [Y],0.016355140186915886,yes,P364
149,Was [W] originally performed in [X]? Answer is: [Y],0.4030373831775701,yes,P364
150,Was [W] originally performed in language [X]? Answer is: [Y],0.3195093457943925,yes,P364
151,Was [W] originally performed in the [X] language? Answer is: [Y],0.46203271028037385,yes,P364
152,Was [W] originally performed in the following language: [X]? Answer is: [Y],0.44567757009345793,yes,P364
153,Was [W] originally played in [X]? Answer is: [Y],0.3732476635514019,yes,P364
154,Was [W] originally played in language [X]? Answer is: [Y],0.28095794392523366,yes,P364
155,Was [W] originally played in the [X] language? Answer is: [Y],0.43399532710280375,yes,P364
156,Was [W] originally played in the following language: [X]? Answer is: [Y],0.4217289719626168,yes,P364
157,Was [X] the language of [W]? Answer is: [Y],0.1366822429906542,yes,P364
158,Was [X] the original language of [W]? Answer is: [Y],0.04672897196261682,yes,P364
159,Did [W] come from [X]? Answer is: [Y],0.02695269526952695,yes,P495
160,Did [W] form in [X]? Answer is: [Y],0.14155982905982906,yes,P740
161,Did [W] originate in [X]? Answer is: [Y],0.26282051282051283,yes,P740
162,Does [W] come from [X]? Answer is: [Y],0.02695269526952695,yes,P495
163,Does [W] originate in [X]? Answer is: [Y],0.08965896589658966,yes,P495
164,Is [W] formulated in [X]? Answer is: [Y],0.13091309130913092,yes,P495
165,Is [W] from [X]? Answer is: [Y],0.07315731573157316,yes,P495
166,Is [X] [W]'s original country? Answer is: [Y],0.03685368536853685,yes,P495
167,Is [X] the original country of [W]? Answer is: [Y],0.11496149614961496,yes,P495
168,Was [W] created in [X]? Answer is: [Y],0.15705128205128205,yes,P740
169,Was [W] developed in [X]? Answer is: [Y],0.1001100110011001,yes,P495
170,Was [W] first created in [X]? Answer is: [Y],0.41694169416941695,yes,P495
171,Was [W] first made in [X]? Answer is: [Y],0.41254125412541254,yes,P495
172,Was [W] first produced in [X]? Answer is: [Y],0.4097909790979098,yes,P495
173,Was [W] formed in [X]? Answer is: [Y],0.27724358974358976,yes,P740
174,Was [W] formulated in [X]? Answer is: [Y],0.09020902090209021,yes,P495
175,Was [W] from [X]? Answer is: [Y],0.0319031903190319,yes,P495
176,Did [W] start in [X]? Answer is: [Y],0.1971153846153846,yes,P740
177,Was [W] founded in [X]? Answer is: [Y],0.23985042735042736,yes,P740
178,Was [W] started in [X]? Answer is: [Y],0.27884615384615385,yes,P740
179,Did [W] find employment in [X]? Answer is: [Y],0.0,yes,P937
180,Did [W] take up work in [X]? Answer is: [Y],0.02148846960167715,yes,P937
181,Did [W] use to work in [X]? Answer is: [Y],0.0041928721174004195,yes,P937
182,Did [W] work in [X]? Answer is: [Y],0.006289308176100629,yes,P937
183,Does [W] work in [X]? Answer is: [Y],0.0010482180293501049,yes,P937
184,Is [W] employed in [X]? Answer is: [Y],0.0015723270440251573,yes,P937
185,Is [X] [W]'s employment location? Answer is: [Y],0.2358490566037736,yes,P937
186,Is [X] [W]'s location of employment? Answer is: [Y],0.020440251572327043,yes,P937
187,Is [X] [W]'s work location? Answer is: [Y],0.41037735849056606,yes,P937
188,Is [X] where [W] is employed? Answer is: [Y],0.09276729559748427,yes,P937
189,Is [X] where [W] was employed? Answer is: [Y],0.11582809224318659,yes,P937
190,Was [W] employed in [X]? Answer is: [Y],0.0031446540880503146,yes,P937
191,Was [X] [W]'s employment location? Answer is: [Y],0.14622641509433962,yes,P937
192,Was [X] [W]'s location of employment? Answer is: [Y],0.04245283018867924,yes,P937
193,Was [X] [W]'s work location? Answer is: [Y],0.2751572327044025,yes,P937
