,question,acc,target,fact
86,Does [W] have the official [X] role? RESPUESTA: [Y],0.04484304932735426,no,P39
87,Does [W] have the official position of [X]? RESPUESTA: [Y],0.13396860986547085,no,P39
88,Does [W] have the official role of [X]? RESPUESTA: [Y],0.08968609865470852,no,P39
89,Does [W] have the position of [X]? RESPUESTA: [Y],0.1429372197309417,no,P39
90,Does [W] have the public [X] position? RESPUESTA: [Y],0.1031390134529148,no,P39
91,Does [W] have the public [X] role? RESPUESTA: [Y],0.08239910313901345,no,P39
92,Does [W] have the public position of [X]? RESPUESTA: [Y],0.21804932735426008,no,P39
93,Does [W] have the public role of [X]? RESPUESTA: [Y],0.1608744394618834,no,P39
94,Does [W] have the role of [X]? RESPUESTA: [Y],0.09473094170403587,no,P39
95,Does [W] hold the [X] position? RESPUESTA: [Y],0.1311659192825112,no,P39
96,Does [W] hold the [X] role? RESPUESTA: [Y],0.1070627802690583,no,P39
97,Does [W] hold the official [X] position? RESPUESTA: [Y],0.14630044843049328,no,P39
98,Does [W] hold the official [X] role? RESPUESTA: [Y],0.14742152466367714,no,P39
99,Does [W] hold the official position of [X]? RESPUESTA: [Y],0.19730941704035873,no,P39
100,Does [W] hold the official role of [X]? RESPUESTA: [Y],0.21804932735426008,no,P39
101,Does [W] hold the position of [X]? RESPUESTA: [Y],0.20795964125560537,no,P39
102,Does [W] hold the public [X] position? RESPUESTA: [Y],0.17040358744394618,no,P39
103,Does [W] hold the public [X] role? RESPUESTA: [Y],0.17320627802690583,no,P39
104,Does [W] hold the public position of [X]? RESPUESTA: [Y],0.29260089686098656,no,P39
105,Does [W] hold the public role of [X]? RESPUESTA: [Y],0.29652466367713004,no,P39
106,Does [W] hold the role of [X]? RESPUESTA: [Y],0.18946188340807174,no,P39
107,Does [W] officially hold the [X] position? RESPUESTA: [Y],0.09977578475336323,no,P39
108,Does [W] officially hold the [X] role? RESPUESTA: [Y],0.0913677130044843,no,P39
109,Does [W] officially hold the position of [X]? RESPUESTA: [Y],0.16367713004484305,no,P39
110,Does [W] officially hold the public [X] position? RESPUESTA: [Y],0.13789237668161436,no,P39
111,Does [W] officially hold the public [X] role? RESPUESTA: [Y],0.15526905829596413,no,P39
112,Does [W] officially hold the public position of [X]? RESPUESTA: [Y],0.19282511210762332,no,P39
113,Does [W] officially hold the public role of [X]? RESPUESTA: [Y],0.2281390134529148,no,P39
114,Does [W] officially hold the role of [X]? RESPUESTA: [Y],0.1743273542600897,no,P39
115,Is [W]'s official position [X]? RESPUESTA: [Y],0.3195067264573991,no,P39
116,Is [W]'s official position that of [X]? RESPUESTA: [Y],0.18497757847533633,no,P39
117,Is [W]'s official role [X]? RESPUESTA: [Y],0.3480941704035874,no,P39
118,Is [W]'s official role that of [X]? RESPUESTA: [Y],0.24663677130044842,no,P39
119,Is [W]'s position [X]? RESPUESTA: [Y],0.3508968609865471,no,P39
120,Is [W]'s position that of [X]? RESPUESTA: [Y],0.289237668161435,no,P39
121,Is [W]'s public position [X]? RESPUESTA: [Y],0.40022421524663676,no,P39
122,Is [W]'s public position that of [X]? RESPUESTA: [Y],0.35650224215246634,no,P39
123,Is [W]'s public role [X]? RESPUESTA: [Y],0.42432735426008966,no,P39
124,Is [W]'s public role that of [X]? RESPUESTA: [Y],0.37331838565022424,no,P39
125,Is [W]'s role [X]? RESPUESTA: [Y],0.3273542600896861,no,P39
126,Is [W]'s role that of [X]? RESPUESTA: [Y],0.2281390134529148,no,P39
127,Was [W]'s official position [X]? RESPUESTA: [Y],0.4047085201793722,no,P39
128,Was [W]'s official position that of [X]? RESPUESTA: [Y],0.31053811659192826,no,P39
129,Was [W]'s official role [X]? RESPUESTA: [Y],0.4282511210762332,no,P39
130,Was [W]'s official role that of [X]? RESPUESTA: [Y],0.32903587443946186,no,P39
131,Was [W]'s position [X]? RESPUESTA: [Y],0.4288116591928251,no,P39
132,Was [W]'s position that of [X]? RESPUESTA: [Y],0.35594170403587444,no,P39
133,Was [W]'s public position [X]? RESPUESTA: [Y],0.44786995515695066,no,P39
134,Was [W]'s public position that of [X]? RESPUESTA: [Y],0.42376681614349776,no,P39
135,Was [W]'s public role [X]? RESPUESTA: [Y],0.4669282511210762,no,P39
136,Was [W]'s public role that of [X]? RESPUESTA: [Y],0.41816143497757846,no,P39
137,Was [W]'s role [X]? RESPUESTA: [Y],0.3901345291479821,no,P39
138,Was [W]'s role that of [X]? RESPUESTA: [Y],0.288677130044843,no,P39
139,Does [W] belong to the [X] category? RESPUESTA: [Y],0.13226141078838174,no,P279
140,Does [W] have class [X]? RESPUESTA: [Y],0.15975103734439833,no,P279
141,Is [W] a [X]? RESPUESTA: [Y],0.2157676348547718,no,P279
142,Is [W] a kind of [X]? RESPUESTA: [Y],0.12863070539419086,no,P279
143,Is [W] a subclass of [X]? RESPUESTA: [Y],0.07572614107883817,no,P279
144,Is [W] a type of [X]? RESPUESTA: [Y],0.10529045643153527,no,P279
145,Is [W] of class [X]? RESPUESTA: [Y],0.23236514522821577,no,P279
146,Is [X] the class of [W]? RESPUESTA: [Y],0.22406639004149378,no,P279
147,Is [X] the language of [W]? RESPUESTA: [Y],0.3078271028037383,no,P364
148,Is [X] the original language of [W]? RESPUESTA: [Y],0.23072429906542055,no,P364
149,Was [W] originally performed in [X]? RESPUESTA: [Y],0.08352803738317757,no,P364
150,Was [W] originally performed in language [X]? RESPUESTA: [Y],0.16063084112149534,no,P364
151,Was [W] originally performed in the [X] language? RESPUESTA: [Y],0.10922897196261683,no,P364
152,Was [W] originally performed in the following language: [X]? RESPUESTA: [Y],0.4462616822429907,no,P364
153,Was [W] originally played in [X]? RESPUESTA: [Y],0.05724299065420561,no,P364
154,Was [W] originally played in language [X]? RESPUESTA: [Y],0.0905373831775701,no,P364
155,Was [W] originally played in the [X] language? RESPUESTA: [Y],0.04205607476635514,no,P364
156,Was [W] originally played in the following language: [X]? RESPUESTA: [Y],0.3592289719626168,no,P364
157,Was [X] the language of [W]? RESPUESTA: [Y],0.415303738317757,no,P364
158,Was [X] the original language of [W]? RESPUESTA: [Y],0.2441588785046729,no,P364
159,Did [W] come from [X]? RESPUESTA: [Y],0.3096809680968097,no,P495
160,Did [W] form in [X]? RESPUESTA: [Y],0.36485042735042733,no,P740
161,Did [W] originate in [X]? RESPUESTA: [Y],0.19764957264957264,no,P740
162,Does [W] come from [X]? RESPUESTA: [Y],0.12706270627062707,no,P495
163,Does [W] originate in [X]? RESPUESTA: [Y],0.24697469746974698,no,P495
164,Is [W] formulated in [X]? RESPUESTA: [Y],0.27282728272827284,no,P495
165,Is [W] from [X]? RESPUESTA: [Y],0.21782178217821782,no,P495
166,Is [X] [W]'s original country? RESPUESTA: [Y],0.3069306930693069,no,P495
167,Is [X] the original country of [W]? RESPUESTA: [Y],0.21232123212321233,no,P495
168,Was [W] created in [X]? RESPUESTA: [Y],0.1875,no,P740
169,Was [W] developed in [X]? RESPUESTA: [Y],0.3778877887788779,no,P495
170,Was [W] first created in [X]? RESPUESTA: [Y],0.2722772277227723,no,P495
171,Was [W] first made in [X]? RESPUESTA: [Y],0.2629262926292629,no,P495
172,Was [W] first produced in [X]? RESPUESTA: [Y],0.2645764576457646,no,P495
173,Was [W] formed in [X]? RESPUESTA: [Y],0.15544871794871795,no,P740
174,Was [W] formulated in [X]? RESPUESTA: [Y],0.4130913091309131,no,P495
175,Was [W] from [X]? RESPUESTA: [Y],0.3063806380638064,no,P495
176,Did [W] start in [X]? RESPUESTA: [Y],0.19604700854700854,no,P740
177,Was [W] founded in [X]? RESPUESTA: [Y],0.11057692307692307,no,P740
178,Was [W] started in [X]? RESPUESTA: [Y],0.11271367521367522,no,P740
179,Did [W] find employment in [X]? RESPUESTA: [Y],0.4449685534591195,no,P937
180,Did [W] take up work in [X]? RESPUESTA: [Y],0.34014675052410903,no,P937
181,Did [W] use to work in [X]? RESPUESTA: [Y],0.11740041928721175,no,P937
182,Did [W] work in [X]? RESPUESTA: [Y],0.25,no,P937
183,Does [W] work in [X]? RESPUESTA: [Y],0.11477987421383648,no,P937
184,Is [W] employed in [X]? RESPUESTA: [Y],0.3385744234800839,no,P937
185,Is [X] [W]'s employment location? RESPUESTA: [Y],0.3055555555555556,no,P937
186,Is [X] [W]'s location of employment? RESPUESTA: [Y],0.38207547169811323,no,P937
187,Is [X] [W]'s work location? RESPUESTA: [Y],0.1289308176100629,no,P937
188,Is [X] where [W] is employed? RESPUESTA: [Y],0.24213836477987422,no,P937
189,Is [X] where [W] was employed? RESPUESTA: [Y],0.31236897274633124,no,P937
190,Was [W] employed in [X]? RESPUESTA: [Y],0.3862683438155136,no,P937
191,Was [X] [W]'s employment location? RESPUESTA: [Y],0.389937106918239,no,P937
192,Was [X] [W]'s location of employment? RESPUESTA: [Y],0.4585953878406709,no,P937
193,Was [X] [W]'s work location? RESPUESTA: [Y],0.1740041928721174,no,P937
