,question,acc,target,fact
43,Is [W] a part of the continent of [X]? [Y],0.49948717948717947,No,P30
44,Is [W] located in [X]? [Y],0.49743589743589745,No,P30
45,Is [W] located in continent [X]? [Y],0.498974358974359,No,P30
46,Is [W] located in the [X] continent? [Y],0.49435897435897436,No,P30
47,Is [W] located in the continent [X]? [Y],0.5,No,P30
48,Is [W] part of the [X] continent? [Y],0.5,No,P30
49,Is [X] [W]'s continent? [Y],0.5,No,P30
50,Is [X] the continent of [W]? [Y],0.498974358974359,No,P30
51,Did [W] have the [X] position? [Y],0.5,No,P39
52,Did [W] have the [X] role? [Y],0.5,No,P39
53,Did [W] have the official [X] position? [Y],0.5,No,P39
54,Did [W] have the official [X] role? [Y],0.5,No,P39
55,Did [W] have the official position of [X]? [Y],0.5,No,P39
56,Did [W] have the official role of [X]? [Y],0.5,No,P39
57,Did [W] have the position of [X]? [Y],0.4994394618834081,No,P39
58,Did [W] have the public [X] position? [Y],0.5,No,P39
59,Did [W] have the public [X] role? [Y],0.4994394618834081,No,P39
60,Did [W] have the public position of [X]? [Y],0.5,No,P39
61,Did [W] have the public role of [X]? [Y],0.4966367713004484,No,P39
62,Did [W] have the role of [X]? [Y],0.4971973094170404,No,P39
63,Did [W] hold the [X] position? [Y],0.5,No,P39
64,Did [W] hold the [X] role? [Y],0.4994394618834081,No,P39
65,Did [W] hold the official [X] position? [Y],0.5,No,P39
66,Did [W] hold the official [X] role? [Y],0.5,No,P39
67,Did [W] hold the official position of [X]? [Y],0.5,No,P39
68,Did [W] hold the official role of [X]? [Y],0.5,No,P39
69,Did [W] hold the position of [X]? [Y],0.5,No,P39
70,Did [W] hold the public [X] position? [Y],0.49831838565022424,No,P39
71,Did [W] hold the public [X] role? [Y],0.49887892376681614,No,P39
72,Did [W] hold the public position of [X]? [Y],0.5,No,P39
73,Did [W] hold the public role of [X]? [Y],0.49887892376681614,No,P39
74,Did [W] hold the role of [X]? [Y],0.5,No,P39
75,Did [W] officially hold the [X] position? [Y],0.5,No,P39
76,Did [W] officially hold the [X] role? [Y],0.5,No,P39
77,Did [W] officially hold the position of [X]? [Y],0.5,No,P39
78,Did [W] officially hold the public [X] position? [Y],0.4994394618834081,No,P39
79,Did [W] officially hold the public [X] role? [Y],0.4994394618834081,No,P39
80,Did [W] officially hold the public position of [X]? [Y],0.4994394618834081,No,P39
81,Did [W] officially hold the public role of [X]? [Y],0.4994394618834081,No,P39
82,Did [W] officially hold the role of [X]? [Y],0.4994394618834081,No,P39
83,Does [W] have the [X] position? [Y],0.5,No,P39
84,Does [W] have the [X] role? [Y],0.5,No,P39
85,Does [W] have the official [X] position? [Y],0.5,No,P39
86,Does [W] have the official [X] role? [Y],0.5,No,P39
87,Does [W] have the official position of [X]? [Y],0.5,No,P39
88,Does [W] have the official role of [X]? [Y],0.5,No,P39
89,Does [W] have the position of [X]? [Y],0.4994394618834081,No,P39
90,Does [W] have the public [X] position? [Y],0.5,No,P39
91,Does [W] have the public [X] role? [Y],0.5,No,P39
92,Does [W] have the public position of [X]? [Y],0.5,No,P39
93,Does [W] have the public role of [X]? [Y],0.5,No,P39
94,Does [W] have the role of [X]? [Y],0.4994394618834081,No,P39
95,Does [W] hold the [X] position? [Y],0.5,No,P39
96,Does [W] hold the [X] role? [Y],0.5,No,P39
97,Does [W] hold the official [X] position? [Y],0.5,No,P39
98,Does [W] hold the official [X] role? [Y],0.5,No,P39
99,Does [W] hold the official position of [X]? [Y],0.4994394618834081,No,P39
100,Does [W] hold the official role of [X]? [Y],0.5,No,P39
101,Does [W] hold the position of [X]? [Y],0.4994394618834081,No,P39
102,Does [W] hold the public [X] position? [Y],0.5,No,P39
103,Does [W] hold the public [X] role? [Y],0.5,No,P39
104,Does [W] hold the public position of [X]? [Y],0.5,No,P39
105,Does [W] hold the public role of [X]? [Y],0.5,No,P39
106,Does [W] hold the role of [X]? [Y],0.5,No,P39
107,Does [W] officially hold the [X] position? [Y],0.5,No,P39
108,Does [W] officially hold the [X] role? [Y],0.5,No,P39
109,Does [W] officially hold the position of [X]? [Y],0.5,No,P39
110,Does [W] officially hold the public [X] position? [Y],0.4994394618834081,No,P39
111,Does [W] officially hold the public [X] role? [Y],0.5,No,P39
112,Does [W] officially hold the public position of [X]? [Y],0.5,No,P39
113,Does [W] officially hold the public role of [X]? [Y],0.4994394618834081,No,P39
114,Does [W] officially hold the role of [X]? [Y],0.5,No,P39
115,Is [W]'s official position [X]? [Y],0.5,No,P39
116,Is [W]'s official position that of [X]? [Y],0.5,No,P39
117,Is [W]'s official role [X]? [Y],0.5,No,P39
118,Is [W]'s official role that of [X]? [Y],0.5,No,P39
119,Is [W]'s position [X]? [Y],0.5,No,P39
120,Is [W]'s position that of [X]? [Y],0.5,No,P39
121,Is [W]'s public position [X]? [Y],0.49887892376681614,No,P39
122,Is [W]'s public position that of [X]? [Y],0.5,No,P39
123,Is [W]'s public role [X]? [Y],0.5,No,P39
124,Is [W]'s public role that of [X]? [Y],0.5,No,P39
125,Is [W]'s role [X]? [Y],0.5,No,P39
126,Is [W]'s role that of [X]? [Y],0.5,No,P39
127,Was [W]'s official position [X]? [Y],0.5,No,P39
128,Was [W]'s official position that of [X]? [Y],0.5,No,P39
129,Was [W]'s official role [X]? [Y],0.5,No,P39
130,Was [W]'s official role that of [X]? [Y],0.5,No,P39
131,Was [W]'s position [X]? [Y],0.5,No,P39
132,Was [W]'s position that of [X]? [Y],0.5,No,P39
133,Was [W]'s public position [X]? [Y],0.49831838565022424,No,P39
134,Was [W]'s public position that of [X]? [Y],0.4971973094170404,No,P39
135,Was [W]'s public role [X]? [Y],0.4994394618834081,No,P39
136,Was [W]'s public role that of [X]? [Y],0.5,No,P39
137,Was [W]'s role [X]? [Y],0.4994394618834081,No,P39
138,Was [W]'s role that of [X]? [Y],0.5,No,P39
139,Does [W] belong to the [X] category? [Y],0.49844398340248963,No,P279
140,Does [W] have class [X]? [Y],0.5,No,P279
141,Is [W] a [X]? [Y],0.4994813278008299,No,P279
142,Is [W] a kind of [X]? [Y],0.4979253112033195,No,P279
143,Is [W] a subclass of [X]? [Y],0.4994813278008299,No,P279
144,Is [W] a type of [X]? [Y],0.49688796680497926,No,P279
145,Is [W] of class [X]? [Y],0.49377593360995853,No,P279
146,Is [X] the class of [W]? [Y],0.487551867219917,No,P279
147,Is [X] the language of [W]? [Y],0.4935747663551402,No,P364
148,Is [X] the original language of [W]? [Y],0.4976635514018692,No,P364
149,Was [W] originally performed in [X]? [Y],0.47955607476635514,No,P364
150,Was [W] originally performed in language [X]? [Y],0.48598130841121495,No,P364
151,Was [W] originally performed in the [X] language? [Y],0.4392523364485981,No,P364
152,Was [W] originally performed in the following language: [X]? [Y],0.4503504672897196,No,P364
153,Was [W] originally played in [X]? [Y],0.4982476635514019,No,P364
154,Was [W] originally played in language [X]? [Y],0.4976635514018692,No,P364
155,Was [W] originally played in the [X] language? [Y],0.4947429906542056,No,P364
156,Was [W] originally played in the following language: [X]? [Y],0.46904205607476634,No,P364
157,Was [X] the language of [W]? [Y],0.495911214953271,No,P364
158,Was [X] the original language of [W]? [Y],0.49707943925233644,No,P364
159,Did [W] come from [X]? [Y],0.5,No,P495
160,Did [W] form in [X]? [Y],0.48824786324786323,No,P740
161,Did [W] originate in [X]? [Y],0.5,No,P740
162,Does [W] come from [X]? [Y],0.5,No,P495
163,Does [W] originate in [X]? [Y],0.49944994499449946,No,P495
164,Is [W] formulated in [X]? [Y],0.49504950495049505,No,P495
165,Is [W] from [X]? [Y],0.49174917491749176,No,P495
166,Is [X] [W]'s original country? [Y],0.49944994499449946,No,P495
167,Is [X] the original country of [W]? [Y],0.4955995599559956,No,P495
168,Was [W] created in [X]? [Y],0.49732905982905984,No,P740
169,Was [W] developed in [X]? [Y],0.49724972497249725,No,P495
170,Was [W] first created in [X]? [Y],0.49394939493949397,No,P495
171,Was [W] first made in [X]? [Y],0.4988998899889989,No,P495
172,Was [W] first produced in [X]? [Y],0.48954895489548955,No,P495
173,Was [W] formed in [X]? [Y],0.4951923076923077,No,P740
174,Was [W] formulated in [X]? [Y],0.4988998899889989,No,P495
175,Was [W] from [X]? [Y],0.4955995599559956,No,P495
176,Did [W] start in [X]? [Y],0.4754273504273504,No,P740
177,Was [W] founded in [X]? [Y],0.47489316239316237,No,P740
178,Was [W] started in [X]? [Y],0.4930555555555556,No,P740
179,Did [W] find employment in [X]? [Y],0.4916142557651992,No,P937
180,Did [W] take up work in [X]? [Y],0.4947589098532495,No,P937
181,Did [W] use to work in [X]? [Y],0.4979035639412998,No,P937
182,Did [W] work in [X]? [Y],0.49842767295597484,No,P937
183,Does [W] work in [X]? [Y],0.5,No,P937
184,Is [W] employed in [X]? [Y],0.49842767295597484,No,P937
185,Is [X] [W]'s employment location? [Y],0.48951781970649894,No,P937
186,Is [X] [W]'s location of employment? [Y],0.4937106918238994,No,P937
187,Is [X] [W]'s work location? [Y],0.49580712788259956,No,P937
188,Is [X] where [W] is employed? [Y],0.49947589098532497,No,P937
189,Is [X] where [W] was employed? [Y],0.49842767295597484,No,P937
190,Was [W] employed in [X]? [Y],0.4947589098532495,No,P937
191,Was [X] [W]'s employment location? [Y],0.4973794549266247,No,P937
192,Was [X] [W]'s location of employment? [Y],0.4916142557651992,No,P937
193,Was [X] [W]'s work location? [Y],0.4989517819706499,No,P937
