,question,acc,target,fact
166,Is [X] [W]'s original country? I am pretty sure the answer is: [Y],0.13146314631463146,no,P495
167,Is [X] the original country of [W]? I am pretty sure the answer is: [Y],0.15291529152915292,no,P495
168,Was [W] created in [X]? I am pretty sure the answer is: [Y],0.052884615384615384,no,P740
169,Was [W] developed in [X]? I am pretty sure the answer is: [Y],0.16116611661166116,no,P495
170,Was [W] first created in [X]? I am pretty sure the answer is: [Y],0.0049504950495049506,no,P495
171,Was [W] first made in [X]? I am pretty sure the answer is: [Y],0.0038503850385038503,no,P495
172,Was [W] first produced in [X]? I am pretty sure the answer is: [Y],0.0049504950495049506,no,P495
173,Was [W] formed in [X]? I am pretty sure the answer is: [Y],0.014957264957264958,no,P740
174,Was [W] formulated in [X]? I am pretty sure the answer is: [Y],0.20242024202420242,no,P495
175,Was [W] from [X]? I am pretty sure the answer is: [Y],0.1485148514851485,no,P495
176,Did [W] start in [X]? I am pretty sure the answer is: [Y],0.04807692307692308,no,P740
177,Was [W] founded in [X]? I am pretty sure the answer is: [Y],0.013888888888888888,no,P740
178,Was [W] started in [X]? I am pretty sure the answer is: [Y],0.0219017094017094,no,P740
179,Did [W] find employment in [X]? I am pretty sure the answer is: [Y],0.4669811320754717,no,P937
180,Did [W] take up work in [X]? I am pretty sure the answer is: [Y],0.13522012578616352,no,P937
181,Did [W] use to work in [X]? I am pretty sure the answer is: [Y],0.05083857442348008,no,P937
182,Did [W] work in [X]? I am pretty sure the answer is: [Y],0.04716981132075472,no,P937
183,Does [W] work in [X]? I am pretty sure the answer is: [Y],0.25471698113207547,no,P937
184,Is [W] employed in [X]? I am pretty sure the answer is: [Y],0.45649895178197064,no,P937
185,Is [X] [W]'s employment location? I am pretty sure the answer is: [Y],0.0031446540880503146,no,P937
186,Is [X] [W]'s location of employment? I am pretty sure the answer is: [Y],0.34014675052410903,no,P937
187,Is [X] [W]'s work location? I am pretty sure the answer is: [Y],0.0,no,P937
188,Is [X] where [W] is employed? I am pretty sure the answer is: [Y],0.0031446540880503146,no,P937
189,Is [X] where [W] was employed? I am pretty sure the answer is: [Y],0.002620545073375262,no,P937
190,Was [W] employed in [X]? I am pretty sure the answer is: [Y],0.26572327044025157,no,P937
191,Was [X] [W]'s employment location? I am pretty sure the answer is: [Y],0.00890985324947589,no,P937
192,Was [X] [W]'s location of employment? I am pretty sure the answer is: [Y],0.14779874213836477,no,P937
193,Was [X] [W]'s work location? I am pretty sure the answer is: [Y],0.0005241090146750524,no,P937
